,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Facility,,,,Military,Total,Civil,Military,Total,,,,,,,,,,,,
,,Carrier,Taxi,Aviation,,,,,,Operations,,,,,,,,,,,
Jun-2001,MWC,0,93,"5,801",0,"5,894","2,698",0,"2,698","8,592",,,,,,,,,,,
Jun-2001,ORD,"57,694","19,477","2,261",8,"79,440",0,0,0,"79,440",,,,,,,,,,,
Jun-2001,OSH,0,208,"3,869",44,"4,121","7,826",100,"7,926","12,047",,,,,,,,,,,
Jun-2001,OSU,0,311,"5,419",31,"5,761","3,468",8,"3,476","9,237",,,,,,,,,,,
Jun-2001,PIA,450,"2,292","2,541",538,"5,821","1,294",398,"1,692","7,513",,,,,,,,,,,
Jun-2001,PTK,51,"1,254","11,689",31,"13,025","13,728",0,"13,728","26,753",,,,,,,,,,,
Jun-2001,PWK,0,548,"12,050",2,"12,600","5,220",2,"5,222","17,822",,,,,,,,,,,
Jun-2001,RAP,342,"1,075","2,299",267,"3,983","1,146",102,"1,248","5,231",,,,,,,,,,,
Jun-2001,RFD,"1,085",337,"3,995",77,"5,494","1,844",208,"2,052","7,546",,,,,,,,,,,
Jun-2001,RST,714,529,"2,780",220,"4,243","3,400",384,"3,784","8,027",,,,,,,,,,,
Jun-2001,SBN,582,"1,926","2,289",1,"4,798","1,674",10,"1,684","6,482",,,,,,,,,,,
Jun-2001,SPI,7,"1,041","3,109",140,"4,297","1,906",115,"2,021","6,318",,,,,,,,,,,
Jun-2001,STP,0,44,"5,237",386,"5,667","6,588",34,"6,622","12,289",,,,,,,,,,,
Jun-2001,TOL,"1,456","1,702","3,344",370,"6,872","1,885",460,"2,345","9,217",,,,,,,,,,,
Jun-2001,TVC,260,"2,036","3,665",248,"6,209","4,084",370,"4,454","10,663",,,,,,,,,,,
Jun-2001,TZR,0,40,"2,228",5,"2,273","3,336",10,"3,346","5,619",,,,,,,,,,,
Jun-2001,UES,0,169,"5,229",8,"5,406","5,023",2,"5,025","10,431",,,,,,,,,,,
Jun-2001,UGN,0,235,"4,181",79,"4,495","5,687",43,"5,730","10,225",,,,,,,,,,,
Jun-2001,YIP,471,"1,800","4,615",1,"6,887","4,878",0,"4,878","11,765",,,,,,,,,,,
Jun-2001,YNG,57,558,"2,761",798,"4,174","3,042","1,478","4,520","8,694",,,,,,,,,,,
Jul-2001,ALN,0,71,"3,346",71,"3,488","3,946",288,"4,234","7,722",,,,,,,,,,,
Jul-2001,ANE,0,368,"7,513",59,"7,940","8,708",58,"8,766","16,706",,,,,,,,,,,
Jul-2001,ARB,0,234,"3,976",0,"4,210","7,627",0,"7,627","11,837",,,,,,,,,,,
Jul-2001,ARR,0,43,"6,040",11,"6,094","8,457",4,"8,461","14,555",,,,,,,,,,,
Jul-2001,ATW,620,"1,314","3,580",2,"5,516","1,302",4,"1,306","6,822",,,,,,,,,,,
Jul-2001,AZO,377,"1,617","4,183",26,"6,203","4,639",0,"4,639","10,842",,,,,,,,,,,
Jul-2001,BIS,253,993,"2,006",276,"3,528","1,712",128,"1,840","5,368",,,,,,,,,,,
Jul-2001,BKL,14,936,"5,325",59,"6,334","4,612",24,"4,636","10,970",,,,,,,,,,,
Jul-2001,BMG,0,33,"2,127",12,"2,172","1,380",10,"1,390","3,562",,,,,,,,,,,
Jul-2001,BMI,283,"1,117","2,133",41,"3,574","1,864",16,"1,880","5,454",,,,,,,,,,,
Jul-2001,BTL,0,120,"5,800",220,"6,140","3,879",134,"4,013","10,153",,,,,,,,,,,
Jul-2001,CAK,429,"1,830","6,030",863,"9,152","2,452",332,"2,784","11,936",,,,,,,,,,,
Jul-2001,CGF,0,"1,087","4,222",4,"5,313","1,974",0,"1,974","7,287",,,,,,,,,,,
Jul-2001,CGX,0,220,"3,950",9,"4,179",136,4,140,"4,319",,,,,,,,,,,
Jul-2001,CLE,"15,295","7,994","2,098",301,"25,688",0,0,0,"25,688",,,,,,,,,,,
Jul-2001,CMH,"5,927","9,866","5,135",164,"21,092",798,24,822,"21,914",,,,,,,,,,,
Jul-2001,CMI,0,"1,113","3,892",23,"5,028","8,045",0,"8,045","13,073",,,,,,,,,,,
Jul-2001,CPS,0,534,"4,715",66,"5,315","8,379",2,"8,381","13,696",,,,,,,,,,,
Jul-2001,CWA,8,"1,771",907,57,"2,743",928,134,"1,062","3,805",,,,,,,,,,,
Jul-2001,DAY,"3,564","3,687","3,215",349,"10,815","1,237",326,"1,563","12,378",,,,,,,,,,,
Jul-2001,DEC,0,251,"2,328",187,"2,766","2,246",291,"2,537","5,303",,,,,,,,,,,
Jul-2001,DET,0,458,"4,507",136,"5,101","3,354",0,"3,354","8,455",,,,,,,,,,,
Jul-2001,DLH,501,410,"2,872",423,"4,206","2,474",756,"3,230","7,436",,,,,,,,,,,
Jul-2001,DPA,0,388,"11,782",14,"12,184","10,097",6,"10,103","22,287",,,,,,,,,,,
Jul-2001,DTW,"28,289","15,436","4,443",139,"48,307",151,0,151,"48,458",,,,,,,,,,,
Jul-2001,ENW,0,99,"8,311",16,"8,426","4,725",40,"4,765","13,191",,,,,,,,,,,
Jul-2001,EVV,9,"2,241","2,987",62,"5,299","3,452",24,"3,476","8,775",,,,,,,,,,,
Jul-2001,FAR,686,886,"3,388",296,"5,256","3,371",180,"3,551","8,807",,,,,,,,,,,
Jul-2001,FCM,0,199,"9,739",8,"9,946","9,488",13,"9,501","19,447",,,,,,,,,,,
Jul-2001,FNT,748,846,"3,270",9,"4,873","8,239",0,"8,239","13,112",,,,,,,,,,,
Jul-2001,FSD,"1,073","2,053","3,228",475,"6,829","2,162",444,"2,606","9,435",,,,,,,,,,,
Jul-2001,FWA,"1,400","2,842","3,303",241,"7,786","2,108",217,"2,325","10,111",,,,,,,,,,,
Jul-2001,GFK,14,363,"7,982",20,"8,379","8,476",2,"8,478","16,857",,,,,,,,,,,
Jul-2001,GRB,857,"1,163","1,459",60,"3,539","2,668",16,"2,684","6,223",,,,,,,,,,,
Jul-2001,GRR,"1,661","4,295","4,176",14,"10,146","1,997",2,"1,999","12,145",,,,,,,,,,,
Jul-2001,GYY,62,22,"2,629",50,"2,763","4,243",75,"4,318","7,081",,,,,,,,,,,
Jul-2001,HUF,8,75,"2,384",495,"2,962","2,014",476,"2,490","5,452",,,,,,,,,,,
Jul-2001,IND,"10,936","7,234","3,736",143,"22,049",433,2,435,"22,484",,,,,,,,,,,
Jul-2001,JVL,5,396,"4,534",16,"4,951","2,622",0,"2,622","7,573",,,,,,,,,,,
Jul-2001,JXN,0,60,"3,919",29,"4,008","2,244",40,"2,284","6,292",,,,,,,,,,,
Jul-2001,LAF,0,106,"3,795",0,"3,901","6,504",0,"6,504","10,405",,,,,,,,,,,
Jul-2001,LAN,837,"1,889","4,026",95,"6,847","2,986",82,"3,068","9,915",,,,,,,,,,,
Jul-2001,LSE,166,701,"2,202",44,"3,113","1,798",34,"1,832","4,945",,,,,,,,,,,
Jul-2001,MBS,"1,082","1,084","2,823",23,"5,012","1,679",10,"1,689","6,701",,,,,,,,,,,
Jul-2001,MDH,2,127,"1,811",4,"1,944","3,562",0,"3,562","5,506",,,,,,,,,,,
Jul-2001,MDW,"13,713","5,099","5,418",83,"24,313",34,0,34,"24,347",,,,,,,,,,,
Jul-2001,MFD,0,723,"2,407",504,"3,634",662,262,924,"4,558",,,,,,,,,,,
Jul-2001,MIC,0,0,"8,221",3,"8,224","12,059",0,"12,059","20,283",,,,,,,,,,,
Jul-2001,MIE,0,19,"2,130",10,"2,159",688,2,690,"2,849",,,,,,,,,,,
Jul-2001,MKE,"6,828","7,866","3,334",469,"18,497",314,0,314,"18,811",,,,,,,,,,,
Jul-2001,MKG,44,"1,094","5,031",293,"6,462","2,986",380,"3,366","9,828",,,,,,,,,,,
Jul-2001,MLI,"1,064","1,077","2,104",66,"4,311","1,414",20,"1,434","5,745",,,,,,,,,,,
Jul-2001,MOT,148,554,"1,353",40,"2,095","2,524",306,"2,830","4,925",,,,,,,,,,,
Jul-2001,MSN,"1,319","1,987","5,555",325,"9,186","2,743",162,"2,905","12,091",,,,,,,,,,,
Jul-2001,MSP,"25,211","10,127","10,547",305,"46,190",0,0,0,"46,190",,,,,,,,,,,
Jul-2001,MWA,2,422,"1,319",15,"1,758","2,802",8,"2,810","4,568",,,,,,,,,,,
Jul-2001,MWC,0,71,"6,350",0,"6,421","2,683",0,"2,683","9,104",,,,,,,,,,,
Jul-2001,ORD,"60,722","21,431","2,176",24,"84,353",0,0,0,"84,353",,,,,,,,,,,
Jul-2001,OSH,0,243,"21,490",95,"21,828","6,474",12,"6,486","28,314",,,,,,,,,,,
Jul-2001,OSU,0,306,"4,876",23,"5,205","3,154",0,"3,154","8,359",,,,,,,,,,,
Jul-2001,PIA,439,"2,290","2,836",513,"6,078","1,376",222,"1,598","7,676",,,,,,,,,,,
Jul-2001,PTK,30,866,"11,919",12,"12,827","15,320",0,"15,320","28,147",,,,,,,,,,,
Jul-2001,PWK,0,600,"12,549",5,"13,154","4,256",0,"4,256","17,410",,,,,,,,,,,
Jul-2001,RAP,404,"1,062","2,821",343,"4,630","1,622",202,"1,824","6,454",,,,,,,,,,,
Jul-2001,RFD,"1,023",219,"3,929",200,"5,371","1,499",295,"1,794","7,165",,,,,,,,,,,
Jul-2001,RST,715,569,"2,872",171,"4,327","3,702",487,"4,189","8,516",,,,,,,,,,,
Jul-2001,SBN,557,"2,120","2,447",5,"5,129","1,948",2,"1,950","7,079",,,,,,,,,,,
Jul-2001,SPI,8,"1,128","3,082",286,"4,504","1,524",273,"1,797","6,301",,,,,,,,,,,
Jul-2001,STP,0,726,"7,120",600,"8,446","4,238",568,"4,806","13,252",,,,,,,,,,,
Jul-2001,TOL,"1,251","1,780","3,067",322,"6,420","1,830",336,"2,166","8,586",,,,,,,,,,,
Jul-2001,TVC,278,"2,249","4,849",232,"7,608","4,622",316,"4,938","12,546",,,,,,,,,,,
Jul-2001,TZR,0,10,"1,959",11,"1,980","3,694",0,"3,694","5,674",,,,,,,,,,,
Jul-2001,UES,0,198,"5,510",4,"5,712","4,738",4,"4,742","10,454",,,,,,,,,,,
Jul-2001,UGN,0,212,"4,048",68,"4,328","5,887",115,"6,002","10,330",,,,,,,,,,,
Jul-2001,YIP,309,"1,212","4,310",240,"6,071","4,859",8,"4,867","10,938",,,,,,,,,,,
Jul-2001,YNG,44,543,"3,057","1,020","4,664","3,080","1,969","5,049","9,713",,,,,,,,,,,
Aug-2001,ALN,0,72,"3,540",135,"3,747","4,250",442,"4,692","8,439",,,,,,,,,,,
Aug-2001,ANE,0,332,"7,150",75,"7,557","6,981",34,"7,015","14,572",,,,,,,,,,,
Aug-2001,ARB,0,220,"3,518",0,"3,738","5,332",0,"5,332","9,070",,,,,,,,,,,
Aug-2001,ARR,0,53,"5,472",24,"5,549","7,047",33,"7,080","12,629",,,,,,,,,,,
Aug-2001,ATW,568,"1,472","2,358",10,"4,408","1,156",6,"1,162","5,570",,,,,,,,,,,
Aug-2001,AZO,352,"1,710","3,727",9,"5,798","4,341",0,"4,341","10,139",,,,,,,,,,,
Aug-2001,BAK,19,62,"1,715",77,"1,873","1,098",28,"1,126","2,999",,,,,,,,,,,
Aug-2001,BIS,219,"1,033","2,025",288,"3,565","1,041",273,"1,314","4,879",,,,,,,,,,,
Aug-2001,BKL,6,904,"5,382",171,"6,463","3,868",118,"3,986","10,449",,,,,,,,,,,
Aug-2001,BMG,0,34,"2,073",16,"2,123","1,532",14,"1,546","3,669",,,,,,,,,,,
Aug-2001,BMI,304,"1,139","1,961",24,"3,428","1,232",8,"1,240","4,668",,,,,,,,,,,
Aug-2001,BTL,0,85,"5,632",321,"6,038","4,654",110,"4,764","10,802",,,,,,,,,,,
Aug-2001,CAK,453,"2,113","5,070",978,"8,614","1,651",530,"2,181","10,795",,,,,,,,,,,
Aug-2001,CGF,0,960,"4,002",4,"4,966","1,748",16,"1,764","6,730",,,,,,,,,,,
Aug-2001,CGX,0,156,"3,850",69,"4,075",28,2,30,"4,105",,,,,,,,,,,
Aug-2001,CLE,"15,956","8,316","2,134",211,"26,617",0,0,0,"26,617",,,,,,,,,,,
Aug-2001,CMH,"6,007","10,473","5,025",141,"21,646",625,0,625,"22,271",,,,,,,,,,,
Aug-2001,CMI,4,"1,096","2,672",12,"3,784","3,514",4,"3,518","7,302",,,,,,,,,,,
Aug-2001,CPS,0,557,"5,012",60,"5,629","10,003",18,"10,021","15,650",,,,,,,,,,,
Aug-2001,CWA,4,"1,757",934,105,"2,800","1,106",340,"1,446","4,246",,,,,,,,,,,
Aug-2001,DAY,"4,055","3,918","3,307",212,"11,492",782,0,782,"12,274",,,,,,,,,,,
Aug-2001,DEC,0,264,"2,161",237,"2,662","1,987",315,"2,302","4,964",,,,,,,,,,,
Aug-2001,DET,0,564,"4,365",72,"5,001","2,754",0,"2,754","7,755",,,,,,,,,,,
Aug-2001,DLH,512,418,"3,087",600,"4,617","2,750","1,398","4,148","8,765",,,,,,,,,,,
Aug-2001,DPA,0,431,"10,276",10,"10,717","7,932",0,"7,932","18,649",,,,,,,,,,,
Aug-2001,DTW,"28,950","16,429","4,203",164,"49,746",471,2,473,"50,219",,,,,,,,,,,
Aug-2001,ENW,0,98,"5,972",20,"6,090","3,643",0,"3,643","9,733",,,,,,,,,,,
Aug-2001,EVV,3,"2,538","2,987",40,"5,568","2,583",12,"2,595","8,163",,,,,,,,,,,
Aug-2001,FAR,690,837,"3,619",394,"5,540","2,883",224,"3,107","8,647",,,,,,,,,,,
Aug-2001,FCM,0,121,"9,781",14,"9,916","9,405",7,"9,412","19,328",,,,,,,,,,,
Aug-2001,FNT,772,966,"2,878",12,"4,628","7,246",0,"7,246","11,874",,,,,,,,,,,
Aug-2001,FSD,"1,090","2,201","3,207",443,"6,941","2,686",394,"3,080","10,021",,,,,,,,,,,
Aug-2001,FWA,"1,157","3,217","3,141",410,"7,925","2,369",289,"2,658","10,583",,,,,,,,,,,
Aug-2001,GFK,169,482,"5,701",23,"6,375","7,152",0,"7,152","13,527",,,,,,,,,,,
Aug-2001,GRB,843,"1,232","1,223",10,"3,308","2,919",0,"2,919","6,227",,,,,,,,,,,
Aug-2001,GRR,"1,623","4,516","4,304",25,"10,468","1,673",8,"1,681","12,149",,,,,,,,,,,
Aug-2001,GYY,78,67,"2,350",334,"2,829","2,869",413,"3,282","6,111",,,,,,,,,,,
Aug-2001,HUF,21,175,"2,516",539,"3,251","2,306",407,"2,713","5,964",,,,,,,,,,,
Aug-2001,IND,"11,131","7,551","4,351",164,"23,197",350,0,350,"23,547",,,,,,,,,,,
Aug-2001,JVL,31,385,"3,982",26,"4,424","3,148",24,"3,172","7,596",,,,,,,,,,,
Aug-2001,JXN,0,75,"3,621",23,"3,719","1,959",0,"1,959","5,678",,,,,,,,,,,
Aug-2001,LAF,0,110,"4,137",0,"4,247","5,525",0,"5,525","9,772",,,,,,,,,,,
Aug-2001,LAN,939,"1,928","3,664",111,"6,642","2,717",90,"2,807","9,449",,,,,,,,,,,
Aug-2001,LSE,168,765,"1,692",35,"2,660","1,452",48,"1,500","4,160",,,,,,,,,,,
Aug-2001,MBS,"1,129","1,128","2,306",10,"4,573","1,068",2,"1,070","5,643",,,,,,,,,,,
Aug-2001,MDH,0,120,"1,740",6,"1,866","4,892",2,"4,894","6,760",,,,,,,,,,,
Aug-2001,MDW,"14,075","5,405","5,285",109,"24,874",40,0,40,"24,914",,,,,,,,,,,
Aug-2001,MFD,0,777,"2,459",388,"3,624",684,274,958,"4,582",,,,,,,,,,,
Aug-2001,MIC,0,0,"6,976",2,"6,978","10,294",0,"10,294","17,272",,,,,,,,,,,
Aug-2001,MIE,2,13,"2,437",19,"2,471","1,184",16,"1,200","3,671",,,,,,,,,,,
Aug-2001,MKE,"6,978","8,948","3,113",479,"19,518",353,0,353,"19,871",,,,,,,,,,,
Aug-2001,MKG,0,"1,266","4,657",210,"6,133","2,860",394,"3,254","9,387",,,,,,,,,,,
Aug-2001,MLI,"1,081","1,074","2,176",43,"4,374","1,462",40,"1,502","5,876",,,,,,,,,,,
Aug-2001,MOT,154,573,"1,064",45,"1,836","1,838",488,"2,326","4,162",,,,,,,,,,,
Aug-2001,MSN,"1,329","2,716","5,389",453,"9,887","3,374",166,"3,540","13,427",,,,,,,,,,,
Aug-2001,MSP,"25,465","10,271","11,183",363,"47,282",0,0,0,"47,282",,,,,,,,,,,
Aug-2001,MWA,0,505,"1,382",31,"1,918","2,932",10,"2,942","4,860",,,,,,,,,,,
Aug-2001,MWC,0,57,"5,401",3,"5,461","2,614",2,"2,616","8,077",,,,,,,,,,,
Aug-2001,ORD,"60,619","21,838","2,233",29,"84,719",0,0,0,"84,719",,,,,,,,,,,
Aug-2001,OSH,0,221,"3,447",12,"3,680","5,541",14,"5,555","9,235",,,,,,,,,,,
Aug-2001,OSU,0,257,"5,617",39,"5,913","4,114",8,"4,122","10,035",,,,,,,,,,,
Aug-2001,PIA,537,"2,250","2,721",281,"5,789","1,014",188,"1,202","6,991",,,,,,,,,,,
Aug-2001,PTK,42,"1,022","12,216",45,"13,325","15,512",0,"15,512","28,837",,,,,,,,,,,
Aug-2001,PWK,0,609,"12,405",12,"13,026","4,406",2,"4,408","17,434",,,,,,,,,,,
Aug-2001,RAP,474,"1,142","3,262",270,"5,148","1,958",158,"2,116","7,264",,,,,,,,,,,
Aug-2001,RFD,"1,205",280,"3,546",79,"5,110","1,655",234,"1,889","6,999",,,,,,,,,,,
Aug-2001,RST,745,582,"2,856",183,"4,366","3,473",292,"3,765","8,131",,,,,,,,,,,
Aug-2001,SBN,593,"2,268","2,587",36,"5,484","2,084",114,"2,198","7,682",,,,,,,,,,,
Aug-2001,SPI,8,"1,218","3,174",254,"4,654","2,482",244,"2,726","7,380",,,,,,,,,,,
Aug-2001,STP,0,969,"8,194",737,"9,900","3,825",823,"4,648","14,548",,,,,,,,,,,
Aug-2001,TOL,"1,361","2,235","3,664",422,"7,682","1,918",360,"2,278","9,960",,,,,,,,,,,
Aug-2001,TVC,266,"2,294","4,461",200,"7,221","4,732",759,"5,491","12,712",,,,,,,,,,,
Aug-2001,TZR,0,10,"1,882",28,"1,920","5,726",2,"5,728","7,648",,,,,,,,,,,
Aug-2001,UES,0,112,"4,991",11,"5,114","4,312",0,"4,312","9,426",,,,,,,,,,,
Aug-2001,UGN,0,220,"4,184",78,"4,482","5,686",52,"5,738","10,220",,,,,,,,,,,
Aug-2001,YIP,442,"1,533","4,637",1,"6,613","5,360",0,"5,360","11,973",,,,,,,,,,,
Aug-2001,YNG,53,584,"2,765","1,185","4,587","2,535","2,053","4,588","9,175",,,,,,,,,,,
Sep-2001,ALN,36,79,"2,127",51,"2,293","2,388",174,"2,562","4,855",,,,,,,,,,,
Sep-2001,ANE,0,251,"3,434",27,"3,712","2,334",34,"2,368","6,080",,,,,,,,,,,
Sep-2001,ARB,0,115,"2,272",0,"2,387","3,052",0,"3,052","5,439",,,,,,,,,,,
Sep-2001,ARR,0,98,"4,003",12,"4,113","4,462",0,"4,462","8,575",,,,,,,,,,,
Sep-2001,ATW,460,"1,214","1,496",0,"3,170",656,0,656,"3,826",,,,,,,,,,,
Sep-2001,AZO,238,"1,526","2,578",21,"4,363","2,239",0,"2,239","6,602",,,,,,,,,,,
Sep-2001,BAK,13,55,"1,665",64,"1,797",660,26,686,"2,483",,,,,,,,,,,
Sep-2001,BIS,172,840,"1,386",110,"2,508",585,76,661,"3,169",,,,,,,,,,,
Sep-2001,BKL,8,"1,022","2,979",59,"4,068","1,398",50,"1,448","5,516",,,,,,,,,,,
Sep-2001,BMG,6,71,"1,904",8,"1,989","1,081",2,"1,083","3,072",,,,,,,,,,,
Sep-2001,BMI,200,919,"1,397",8,"2,524",832,2,834,"3,358",,,,,,,,,,,
Sep-2001,BTL,0,86,"3,359",245,"3,690","2,532",22,"2,554","6,244",,,,,,,,,,,
Sep-2001,CAK,423,"1,664","3,322",752,"6,161","1,180",279,"1,459","7,620",,,,,,,,,,,
Sep-2001,CGF,0,730,"2,269",11,"3,010",816,2,818,"3,828",,,,,,,,,,,
Sep-2001,CGX,0,24,"1,323",38,"1,385",134,0,134,"1,519",,,,,,,,,,,
Sep-2001,CLE,"11,443","6,571","1,862",208,"20,084",0,0,0,"20,084",,,,,,,,,,,
Sep-2001,CMH,"4,319","8,407","3,895",118,"16,739",484,0,484,"17,223",,,,,,,,,,,
Sep-2001,CMI,11,817,"4,071",5,"4,904","5,383",0,"5,383","10,287",,,,,,,,,,,
Sep-2001,CPS,0,544,"4,219",37,"4,800","6,165",5,"6,170","10,970",,,,,,,,,,,
Sep-2001,CWA,0,"1,375",518,58,"1,951",374,144,518,"2,469",,,,,,,,,,,
Sep-2001,DAY,"2,756","3,274","2,614",239,"8,883",426,0,426,"9,309",,,,,,,,,,,
Sep-2001,DEC,0,188,"1,646",131,"1,965","1,192",58,"1,250","3,215",,,,,,,,,,,
Sep-2001,DET,0,415,"2,489",59,"2,963","1,229",4,"1,233","4,196",,,,,,,,,,,
Sep-2001,DLH,401,436,"1,858",548,"3,243","1,232",448,"1,680","4,923",,,,,,,,,,,
Sep-2001,DPA,0,718,"6,171",162,"7,051","3,116",0,"3,116","10,167",,,,,,,,,,,
Sep-2001,DTW,"22,875","9,092","1,718",36,"33,721",195,1,196,"33,917",,,,,,,,,,,
Sep-2001,ENW,0,74,"4,245",4,"4,323","2,242",58,"2,300","6,623",,,,,,,,,,,
Sep-2001,EVV,4,"1,989","2,303",21,"4,317","1,336",20,"1,356","5,673",,,,,,,,,,,
Sep-2001,FAR,474,853,"2,513",270,"4,110","1,494",128,"1,622","5,732",,,,,,,,,,,
Sep-2001,FCM,0,222,"5,795",0,"6,017","5,044",0,"5,044","11,061",,,,,,,,,,,
Sep-2001,FNT,567,668,"1,777",11,"3,023","3,378",6,"3,384","6,407",,,,,,,,,,,
Sep-2001,FSD,778,"1,851","2,214",313,"5,156","1,238",258,"1,496","6,652",,,,,,,,,,,
Sep-2001,FWA,748,"2,414","2,078",216,"5,456","1,246",143,"1,389","6,845",,,,,,,,,,,
Sep-2001,GFK,294,564,"9,041",17,"9,916","14,639",0,"14,639","24,555",,,,,,,,,,,
Sep-2001,GRB,589,"1,041","1,050",12,"2,692","1,482",0,"1,482","4,174",,,,,,,,,,,
Sep-2001,GRR,"1,299","3,363","3,055",6,"7,723",786,0,786,"8,509",,,,,,,,,,,
Sep-2001,GYY,60,165,"1,391",37,"1,653","1,248",27,"1,275","2,928",,,,,,,,,,,
Sep-2001,HUF,18,121,"2,335",487,"2,961","1,702",216,"1,918","4,879",,,,,,,,,,,
Sep-2001,IND,"6,806","6,390","3,090",167,"16,453",14,0,14,"16,467",,,,,,,,,,,
Sep-2001,JVL,27,319,"3,132",11,"3,489","1,814",2,"1,816","5,305",,,,,,,,,,,
Sep-2001,JXN,0,36,"2,432",10,"2,478",910,0,910,"3,388",,,,,,,,,,,
Sep-2001,LAF,4,94,"4,240",3,"4,341","6,829",0,"6,829","11,170",,,,,,,,,,,
Sep-2001,LAN,622,"1,523","2,895",124,"5,164","2,033",118,"2,151","7,315",,,,,,,,,,,
Sep-2001,LSE,89,702,"1,113",29,"1,933",811,38,849,"2,782",,,,,,,,,,,
Sep-2001,MBS,772,796,"1,608",8,"3,184",594,2,596,"3,780",,,,,,,,,,,
Sep-2001,MDH,2,130,"2,423",4,"2,559","5,946",8,"5,954","8,513",,,,,,,,,,,
Sep-2001,MDW,"11,524","4,363","2,902",79,"18,868",0,0,0,"18,868",,,,,,,,,,,
Sep-2001,MFD,0,461,"1,897",335,"2,693",359,121,480,"3,173",,,,,,,,,,,
Sep-2001,MIC,0,0,"3,489",0,"3,489","4,203",0,"4,203","7,692",,,,,,,,,,,
Sep-2001,MIE,2,36,"1,757",21,"1,816",528,8,536,"2,352",,,,,,,,,,,
Sep-2001,MKE,"4,974","7,074","1,845",338,"14,231",189,0,189,"14,420",,,,,,,,,,,
Sep-2001,MKG,1,753,"2,717",225,"3,696","1,551",492,"2,043","5,739",,,,,,,,,,,
Sep-2001,MLI,"1,146",891,"1,584",66,"3,687",981,10,991,"4,678",,,,,,,,,,,
Sep-2001,MOT,127,429,796,18,"1,370",954,200,"1,154","2,524",,,,,,,,,,,
Sep-2001,MSN,"1,032","1,924","3,800",235,"6,991","1,097",121,"1,218","8,209",,,,,,,,,,,
Sep-2001,MSP,"12,918","7,863","13,532",307,"34,620",0,0,0,"34,620",,,,,,,,,,,
Sep-2001,MWA,0,398,"1,151",28,"1,577","2,404",12,"2,416","3,993",,,,,,,,,,,
Sep-2001,MWC,0,116,"3,115",2,"3,233","1,378",0,"1,378","4,611",,,,,,,,,,,
Sep-2001,ORD,"42,401","18,459","1,197",259,"62,316",0,0,0,"62,316",,,,,,,,,,,
Sep-2001,OSH,0,151,"2,471",69,"2,691","2,921",39,"2,960","5,651",,,,,,,,,,,
Sep-2001,OSU,0,253,"4,087",35,"4,375","1,790",0,"1,790","6,165",,,,,,,,,,,
Sep-2001,PIA,393,"1,865","1,664",455,"4,377",506,212,718,"5,095",,,,,,,,,,,
Sep-2001,PTK,35,"1,084","7,393",5,"8,517","7,318",0,"7,318","15,835",,,,,,,,,,,
Sep-2001,PWK,0,"1,040","7,845",1,"8,886","2,054",0,"2,054","10,940",,,,,,,,,,,
Sep-2001,RAP,332,825,"1,848",173,"3,178",836,50,886,"4,064",,,,,,,,,,,
Sep-2001,RFD,756,259,"2,674",180,"3,869","1,058",289,"1,347","5,216",,,,,,,,,,,
Sep-2001,RST,575,540,"1,994",188,"3,297","2,033",178,"2,211","5,508",,,,,,,,,,,
Sep-2001,SBN,510,"1,836","1,742",9,"4,097","1,016",4,"1,020","5,117",,,,,,,,,,,
Sep-2001,SPI,2,921,"2,282",180,"3,385","1,099",136,"1,235","4,620",,,,,,,,,,,
Sep-2001,STP,0,911,"4,428",272,"5,611","1,613",258,"1,871","7,482",,,,,,,,,,,
Sep-2001,TOL,"1,582","1,319","2,133",250,"5,284","1,255",362,"1,617","6,901",,,,,,,,,,,
Sep-2001,TVC,132,"1,699","2,174",235,"4,240","2,036","1,399","3,435","7,675",,,,,,,,,,,
Sep-2001,TZR,0,2,"2,207",16,"2,225","3,748",2,"3,750","5,975",,,,,,,,,,,
Sep-2001,UES,0,168,"3,000",0,"3,168","2,132",0,"2,132","5,300",,,,,,,,,,,
Sep-2001,UGN,0,307,"2,714",42,"3,063","3,236",40,"3,276","6,339",,,,,,,,,,,
Sep-2001,YIP,419,"1,141","2,481",0,"4,041","2,140",0,"2,140","6,181",,,,,,,,,,,
Sep-2001,YNG,42,542,"1,991",804,"3,379","2,152","1,490","3,642","7,021",,,,,,,,,,,
Oct-2001,ALN,26,94,"3,117",75,"3,312","4,276",266,"4,542","7,854",,,,,,,,,,,
Oct-2001,ANE,0,362,"4,766",31,"5,159","4,758",42,"4,800","9,959",,,,,,,,,,,
Oct-2001,ARB,0,172,"2,431",0,"2,603","3,986",0,"3,986","6,589",,,,,,,,,,,
Oct-2001,ARR,0,74,"4,482",11,"4,567","5,832",52,"5,884","10,451",,,,,,,,,,,
Oct-2001,ATW,584,"1,391","1,815",8,"3,798","1,012",6,"1,018","4,816",,,,,,,,,,,
Oct-2001,AZO,340,"1,478","3,419",14,"5,251","3,320",0,"3,320","8,571",,,,,,,,,,,
Oct-2001,BAK,34,41,"2,056",60,"2,191",874,36,910,"3,101",,,,,,,,,,,
Oct-2001,BIS,192,943,"1,670",270,"3,075",784,232,"1,016","4,091",,,,,,,,,,,
